what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459177327
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459184077
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459186109
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259459188468
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259459189281
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459190796
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459205343
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259459223437
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459224968
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459235656
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259459256921
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459258281
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459262874
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459268937
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459276937
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259459278468
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259459279952
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459281140
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459298609
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459301687
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259459303999
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459338296
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459364468
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259460732077
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259460743874
