what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259399282843
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259399282874
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259399285062
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259399288484
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1259399300515
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259399300749
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259399308156
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259399350359
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1259399350374
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1259399350577
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259399390671
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259399395281
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259399396312
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259399483343
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259399483343
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259412223359
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259412226140
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259417673281
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259417676156
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259456946656
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259456954577
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259457164562
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259457167077
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259457169374
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259457171624
