what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259457359109
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259457371781
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259457374421
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259457377031
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259457379781
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259457380874
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259457382390
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259457461702
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259457468624
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259457474015
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259457501234
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259457502531
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259457515906
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259457521531
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259457532952
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259457543859
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259457548249
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259457555906
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259457560531
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259457623437
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259457636234
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259457637265
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259457638734
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259457716406
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259457725046
