what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259458848968
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259458850265
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259458859515
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259458862187
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259458916374
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259458926437
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259458929156
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259458930187
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259458931187
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259458932312
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259458942265
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259458944765
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259458945577
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259458947062
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259458983812
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1259459007671
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459023202
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459032234
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459035499
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459065921
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459069640
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459098562
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459107437
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459168140
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1259459169734
